CustomerID,Recency,Frequency,Monetary,CustomerSegment
17083,109,1,53.1,Lost Customers
17085,123,2,18.8,Lost Customers
17088,72,3,56.42,Almost Lost
17090,88,3,234.37,Big Spenders
17091,98,5,68.09,Other
17092,87,3,30.89,Lost Customers
17096,143,2,29.240000000000002,Lost Customers
17101,178,1,15.8,Lost Customers
17102,261,1,25.5,Lost Customers
17105,159,1,8.5,Lost Customers
17107,75,4,403.5,Best Customers
17109,232,2,8.8,Lost Customers
17110,165,1,16.5,Lost Customers
17114,138,4,27.799999999999997,Other
17115,182,2,39.8,Lost Customers
17120,233,1,16.5,Lost Customers
17122,119,1,19.799999999999997,Lost Customers
17123,161,1,25.200000000000003,Lost Customers
17124,185,1,15.9,Lost Customers
17126,152,3,6.76,Lost Customers
17131,75,1,15.0,Almost Lost
17133,87,4,635.9000000000001,Loyal Customers
17134,106,2,35.45,Lost Customers
17138,275,1,17.9,Lost Customers
17139,88,7,170.42,Loyal Customers
17140,247,1,7.5,Lost Customers
17142,239,1,35.849999999999994,Lost Customers
17144,84,1,15.0,Almost Lost
17146,105,2,184.85,Big Spenders
17147,80,2,30.0,Almost Lost
17152,194,3,195.55,Big Spenders
17154,75,1,24.96,Almost Lost
17155,177,1,4.4,Lost Customers
17157,176,1,19.799999999999997,Lost Customers
17158,232,1,45.0,Lost Customers
17159,75,2,59.45,Almost Lost
17160,109,5,84.46000000000001,Other
17162,131,8,102.2,Loyal Customers
17163,78,1,29.700000000000003,Almost Lost
17164,79,4,60.300000000000004,Other
17166,203,1,14.850000000000001,Lost Customers
17169,183,1,15.299999999999999,Lost Customers
17172,78,1,13.919999999999998,Almost Lost
17173,116,2,70.80000000000001,Lost Customers
17174,217,1,19.5,Lost Customers
17175,141,2,82.45,Lost Customers
17176,201,1,10.2,Lost Customers
17179,178,2,1.72,Lost Customers
17180,241,2,7.68,Lost Customers
17183,105,1,19.799999999999997,Lost Customers
17187,226,1,30.599999999999998,Lost Customers
17188,164,2,28.9,Lost Customers
17189,106,1,5.04,Lost Customers
17190,207,1,195.0,Big Spenders
17191,94,3,47.25,Lost Customers
17193,86,3,199.32000000000002,Big Spenders
17194,273,1,10.0,Lost Customers
17204,175,4,149.45999999999998,Loyal Customers
17211,180,3,23.6,Lost Customers
17212,253,1,3.95,Lost Customers
17213,141,2,37.620000000000005,Lost Customers
17214,85,2,92.8,Other
17217,234,1,11.8,Lost Customers
17218,71,3,16.740000000000002,Almost Lost
17220,71,9,71.42999999999999,Other
17227,70,3,27.9,Almost Lost
17228,87,2,13.259999999999998,Lost Customers
17229,96,2,4.15,Lost Customers
17230,264,1,25.200000000000003,Lost Customers
17231,126,4,19.2,Other
17234,182,1,4.95,Lost Customers
17236,179,2,23.15,Lost Customers
17238,84,9,45.39,Other
17242,108,2,99.60000000000001,Big Spenders
17243,78,10,181.95,Best Customers
17245,204,1,15.299999999999999,Lost Customers
17248,120,1,4.95,Lost Customers
17250,261,1,19.95,Lost Customers
17252,116,2,13.35,Lost Customers
17256,107,1,89.7,Lost Customers
17259,148,1,2.08,Lost Customers
17262,227,3,501.55000000000007,Big Spenders
17263,208,1,0.95,Lost Customers
17265,138,2,7.88,Lost Customers
17266,147,1,3.75,Lost Customers
17267,127,2,26.4,Lost Customers
17268,107,4,449.12,Loyal Customers
17272,199,2,35.4,Lost Customers
17277,227,1,19.9,Lost Customers
17278,241,1,25.5,Lost Customers
17282,130,2,457.92,Big Spenders
17284,120,4,22.41,Other
17287,74,4,20.73,Other
17288,207,2,75.0,Lost Customers
17289,180,1,7.95,Lost Customers
17293,85,4,118.3,Best Customers
17298,101,2,37.83,Lost Customers
17299,89,3,37.44,Lost Customers
17302,122,2,4.55,Lost Customers
17306,71,13,1647.96,Best Customers
17309,95,1,4.949999999999999,Lost Customers
17311,78,1,30.0,Almost Lost
17312,138,3,267.75,Big Spenders
17314,148,3,78.75,Lost Customers
17315,75,25,527.34,Best Customers
17317,89,1,119.52000000000001,Big Spenders
17320,100,2,43.75,Lost Customers
17323,124,3,11.39,Lost Customers
17325,280,1,11.7,Lost Customers
17331,123,1,175.2,Big Spenders
17333,85,1,39.599999999999994,Almost Lost
17337,151,3,31.439999999999998,Lost Customers
17338,114,4,61.8,Other
17339,94,1,82.80000000000001,Lost Customers
17340,80,8,165.42000000000002,Best Customers
17341,156,2,24.46,Lost Customers
17345,93,3,42.73,Lost Customers
17346,103,5,14.97,Other
17347,86,1,228.96,Big Spenders
17348,71,1,15.0,Almost Lost
17349,179,1,12.75,Lost Customers
17351,169,2,37.050000000000004,Lost Customers
17353,129,2,435.0,Big Spenders
17360,184,1,4.25,Lost Customers
17361,186,1,0.42,Lost Customers
17362,239,1,7.25,Lost Customers
17364,137,4,124.46000000000001,Loyal Customers
17365,87,4,20.7,Other
17367,238,1,17.4,Lost Customers
17368,93,4,278.41,Loyal Customers
17370,72,4,69.96,Other
17372,166,3,15.55,Lost Customers
17373,71,2,49.68,Almost Lost
17374,218,2,30.9,Lost Customers
17375,199,1,4.25,Lost Customers
17376,70,1,6.6,Almost Lost
17377,74,6,43.38,Other
17381,99,16,2426.88,Loyal Customers
17384,219,1,5.95,Lost Customers
17386,99,5,424.86000000000007,Loyal Customers
17388,77,3,395.6,Other
17389,74,21,2232.1,Best Customers
17391,163,2,305.28000000000003,Big Spenders
17394,219,1,9.95,Lost Customers
17396,148,5,1298.4,Loyal Customers
17398,114,3,72.3,Lost Customers
17400,126,4,26.75,Other
17402,85,6,349.02,Best Customers
17405,72,2,22.740000000000002,Almost Lost
17408,163,1,12.75,Lost Customers
17409,184,2,77.65,Lost Customers
17410,96,2,36.3,Lost Customers
17411,75,2,30.02,Almost Lost
17412,196,1,16.5,Lost Customers
17414,184,1,14.399999999999999,Lost Customers
17415,79,1,170.0,Other
17416,77,6,474.45,Best Customers
17419,143,4,72.8,Other
17420,171,1,19.9,Lost Customers
17422,93,4,89.96000000000001,Other
17423,217,1,13.5,Lost Customers
17426,91,4,98.1,Loyal Customers
17427,71,1,30.0,Almost Lost
17428,85,15,879.0400000000001,Best Customers
17429,128,3,33.52,Lost Customers
17433,88,1,0.85,Lost Customers
17434,85,1,83.4,Almost Lost
17436,226,1,45.9,Lost Customers
17438,253,1,25.5,Lost Customers
17440,156,3,140.22,Big Spenders
17442,93,4,82.19999999999999,Other
17446,176,1,13.200000000000001,Lost Customers
17447,71,1,15.299999999999999,Almost Lost
17449,94,3,33.66,Lost Customers
17450,70,28,18009.06,Best Customers
17451,81,2,26.8,Almost Lost
17454,192,2,27.4,Lost Customers
17455,203,1,16.5,Lost Customers
17457,126,3,639.04,Big Spenders
17460,94,3,53.400000000000006,Lost Customers
17463,176,2,35.1,Lost Customers
17464,158,1,71.4,Lost Customers
17466,78,1,14.850000000000001,Almost Lost
17469,72,4,99.1,Best Customers
17470,127,3,59.4,Lost Customers
17472,191,1,3.0,Lost Customers
17475,79,1,26.099999999999998,Almost Lost
17480,77,1,35.400000000000006,Almost Lost
17481,93,1,9.36,Lost Customers
17483,134,2,40.8,Lost Customers
17486,261,1,17.0,Lost Customers
17489,212,1,15.0,Lost Customers
17490,73,3,51.45,Almost Lost
17491,74,5,197.85,Best Customers
17492,248,1,10.2,Lost Customers
17498,75,1,15.0,Almost Lost
17501,220,2,25.950000000000003,Lost Customers
17504,206,7,250.48,Loyal Customers
17505,161,2,49.65,Lost Customers
17506,75,1,25.0,Almost Lost
17507,261,1,5.2,Lost Customers
17511,73,17,1740.83,Best Customers
17512,121,5,306.6,Loyal Customers
17513,72,1,70.8,Almost Lost
17514,128,1,2.95,Lost Customers
17515,206,2,18.65,Lost Customers
17516,119,2,2.25,Lost Customers
17519,133,4,90.80000000000001,Other
17521,199,1,10.2,Lost Customers
17522,138,4,25.7,Other
17527,80,3,88.71,Almost Lost
17528,71,2,21.0,Almost Lost
17530,85,5,88.28,Other
17531,190,1,15.9,Lost Customers
17535,280,1,10.2,Lost Customers
17536,177,1,25.5,Lost Customers
17542,269,1,20.4,Lost Customers
17548,233,1,30.0,Lost Customers
17550,197,3,5.65,Lost Customers
17552,71,1,23.400000000000002,Almost Lost
17553,129,1,237.60000000000002,Big Spenders
17554,122,2,18.06,Lost Customers
17556,205,1,10.5,Lost Customers
17557,81,1,7.95,Almost Lost
17560,94,3,125.8,Big Spenders
17562,87,5,107.88,Loyal Customers
17564,80,1,8.850000000000001,Almost Lost
17567,92,4,64.99,Other
17571,145,2,45.65,Lost Customers
17572,71,3,69.9,Almost Lost
17573,85,2,22.5,Almost Lost
17574,242,1,35.7,Lost Customers
17576,73,11,81.46000000000001,Other
17578,218,1,18.72,Lost Customers
17579,137,2,41.300000000000004,Lost Customers
17580,252,1,47.7,Lost Customers
17581,78,16,641.89,Best Customers
17582,236,1,1.7399999999999998,Lost Customers
17584,127,1,39.6,Lost Customers
17585,109,3,12.73,Lost Customers
17588,100,3,289.02,Big Spenders
17589,151,3,23.950000000000003,Lost Customers
17591,73,4,125.8,Best Customers
17593,91,3,77.93,Lost Customers
17594,85,2,67.0,Almost Lost
17596,136,3,42.83,Lost Customers
17597,213,1,19.799999999999997,Lost Customers
17601,239,1,30.0,Lost Customers
17602,85,2,20.8,Almost Lost
17603,78,1,9.899999999999999,Almost Lost
17604,217,1,4.2,Lost Customers
17609,73,1,16.9,Almost Lost
17611,72,7,74.97,Other
17612,95,4,42.72,Other
17613,81,8,176.95,Best Customers
17615,130,3,44.3,Lost Customers
17616,173,2,244.79999999999998,Big Spenders
17618,248,1,30.0,Lost Customers
17624,218,1,35.8,Lost Customers
17625,140,2,11.05,Lost Customers
17628,81,1,16.35,Almost Lost
17629,120,4,56.34,Other
17630,169,2,43.199999999999996,Lost Customers
17631,137,2,34.650000000000006,Lost Customers
17633,71,3,75.81,Almost Lost
17634,92,6,77.4,Other
17637,115,1,19.8,Lost Customers
17639,276,1,19.9,Lost Customers
17640,86,1,107.28,Big Spenders
17642,119,2,20.94,Lost Customers
17644,78,8,179.85000000000002,Best Customers
17646,219,2,32.7,Lost Customers
17648,192,3,47.4,Lost Customers
17649,138,1,15.0,Lost Customers
17651,79,5,122.8,Best Customers
17652,84,7,166.55,Best Customers
17653,99,2,40.1,Lost Customers
17654,277,1,7.5,Lost Customers
17655,116,2,64.6,Lost Customers
17656,73,5,111.66,Best Customers
17658,211,1,45.0,Lost Customers
17659,100,6,119.42999999999999,Loyal Customers
17660,141,1,3.75,Lost Customers
17663,84,4,57.04,Other
17664,212,1,13.200000000000001,Lost Customers
17667,161,3,64.72,Lost Customers
17669,85,6,213.3,Best Customers
17670,227,1,31.8,Lost Customers
17671,157,2,53.8,Lost Customers
17673,162,3,41.6,Lost Customers
17674,74,1,5.04,Almost Lost
17675,70,19,603.51,Best Customers
17676,109,3,56.0,Lost Customers
17677,82,16,765.51,Best Customers
17678,263,1,17.4,Lost Customers
17679,85,1,61.199999999999996,Almost Lost
17682,115,4,119.53999999999999,Loyal Customers
17685,88,2,110.4,Big Spenders
17686,80,5,84.06,Other
17690,101,6,107.65,Loyal Customers
17692,127,2,59.519999999999996,Lost Customers
17693,137,1,15.0,Lost Customers
17694,141,1,30.0,Lost Customers
17695,131,2,36.6,Lost Customers
17696,108,5,100.67999999999999,Loyal Customers
17697,236,1,12.600000000000001,Lost Customers
17698,260,1,17.4,Lost Customers
17700,94,3,111.6,Big Spenders
17701,252,1,17.0,Lost Customers
17702,108,3,212.1,Big Spenders
17703,109,2,33.0,Lost Customers
17704,168,2,60.3,Lost Customers
17705,74,6,116.5,Best Customers
17706,100,8,199.55,Loyal Customers
17707,185,1,51.0,Lost Customers
17708,187,1,3.75,Lost Customers
17709,169,1,11.9,Lost Customers
17715,200,1,326.4,Big Spenders
17716,75,9,164.4,Best Customers
17718,232,1,20.4,Lost Customers
17719,75,14,300.19,Best Customers
17720,113,2,84.32,Lost Customers
17722,96,2,45.0,Lost Customers
17723,127,6,3112.5,Loyal Customers
17724,71,3,68.4,Almost Lost
17725,70,9,196.89999999999998,Best Customers
17728,86,1,15.9,Lost Customers
17730,78,7,222.15,Best Customers
17731,79,4,101.41,Best Customers
17733,261,1,17.0,Lost Customers
17734,136,2,44.64,Lost Customers
17735,93,13,281.3,Loyal Customers
17736,113,1,9.36,Lost Customers
17738,148,3,88.5,Lost Customers
17739,71,2,126.9,Other
17742,113,1,25.5,Lost Customers
17744,250,1,23.4,Lost Customers
17746,240,1,31.6,Lost Customers
17747,112,1,71.4,Lost Customers
17749,178,2,29.25,Lost Customers
17750,82,6,80.69,Other
17754,142,2,24.54,Lost Customers
17757,70,14,359.46,Best Customers
17758,79,5,66.1,Other
17759,169,2,25.2,Lost Customers
17763,263,1,15.0,Lost Customers
17764,211,1,8.25,Lost Customers
17765,158,3,27.55,Lost Customers
17768,166,1,10.5,Lost Customers
17769,138,3,19.4,Lost Customers
17770,198,5,132.65,Loyal Customers
17774,96,3,16.8,Lost Customers
17775,254,1,15.600000000000001,Lost Customers
17777,100,1,11.8,Lost Customers
17779,87,2,22.810000000000002,Lost Customers
17781,159,2,15.7,Lost Customers
17783,72,2,7.91,Almost Lost
17786,85,1,8.850000000000001,Almost Lost
17787,152,1,2.37,Lost Customers
17788,73,2,283.5,Other
17789,281,1,12.75,Lost Customers
17790,120,6,61.3,Other
17795,179,2,10.999999999999998,Lost Customers
17797,182,1,14.95,Lost Customers
17799,99,6,75.2,Other
17800,91,6,49.400000000000006,Other
17802,82,2,19.049999999999997,Almost Lost
17805,73,1,30.24,Almost Lost
17809,129,4,693.6,Loyal Customers
17811,73,19,208.08,Best Customers
17813,71,1,4.25,Almost Lost
17816,269,1,5.1,Lost Customers
17817,277,2,197.5,Big Spenders
17819,71,4,596.3399999999999,Best Customers
17827,242,1,3.9,Lost Customers
17830,261,1,31.8,Lost Customers
17837,75,4,22.22,Other
17838,89,1,125.0,Big Spenders
17841,72,66,570.0699999999999,Best Customers
17846,85,1,2033.1,Other
17848,81,6,268.62,Best Customers
17849,218,2,21.35,Lost Customers
17854,185,2,18.15,Lost Customers
17856,233,3,202.10000000000002,Big Spenders
17857,72,12,4644.68,Best Customers
17858,82,6,191.85,Best Customers
17861,136,4,83.51,Other
17863,80,3,120.28,Other
17864,89,2,19.55,Lost Customers
17865,79,13,631.76,Best Customers
17866,142,1,17.700000000000003,Lost Customers
17867,143,3,903.13,Big Spenders
17869,107,4,50.55,Other
17870,71,7,77.74000000000001,Other
17871,204,1,5.76,Lost Customers
17873,80,4,359.06,Best Customers
17874,185,6,108.11,Loyal Customers
17877,170,1,59.400000000000006,Lost Customers
17879,173,1,1.16,Lost Customers
17883,86,2,13.2,Lost Customers
17886,210,2,20.7,Lost Customers
17887,129,1,1.65,Lost Customers
17888,79,3,24.95,Almost Lost
17889,212,1,6.95,Lost Customers
17891,162,1,20.4,Lost Customers
17892,155,1,9.95,Lost Customers
17893,225,1,3.25,Lost Customers
17894,71,2,11.05,Almost Lost
17897,172,1,7.95,Lost Customers
17898,85,2,10.8,Almost Lost
17899,159,1,13.68,Lost Customers
17900,190,2,32.4,Lost Customers
17905,71,2,182.9,Other
17906,247,1,2.8499999999999996,Lost Customers
17917,256,1,1.6,Lost Customers
17919,88,1,70.80000000000001,Lost Customers
17920,78,7,89.98,Other
17921,148,3,17.82,Lost Customers
17923,282,1,207.50000000000003,Big Spenders
17926,133,2,53.10000000000001,Lost Customers
17928,246,1,1.25,Lost Customers
17929,112,2,510.79999999999995,Big Spenders
17930,71,3,162.6,Other
17931,134,2,5.7,Lost Customers
17932,173,2,28.2,Lost Customers
17935,138,2,23.619999999999997,Lost Customers
17937,114,2,326.04,Big Spenders
17939,159,1,1.9,Lost Customers
17940,108,8,2497.4799999999996,Loyal Customers
17941,130,1,139.2,Big Spenders
17946,233,2,9.329999999999998,Lost Customers
17948,147,1,358.56000000000006,Big Spenders
17949,70,32,22504.73,Best Customers
17950,72,1,10.5,Almost Lost
17954,123,6,52.04,Other
17955,198,4,197.1,Loyal Customers
17956,249,1,12.75,Lost Customers
17958,116,1,4.16,Lost Customers
17960,171,1,1.65,Lost Customers
17961,70,29,107.33,Best Customers
17962,142,1,2.95,Lost Customers
17965,91,8,90.9,Other
17966,151,4,71.67,Other
17969,166,1,8.25,Lost Customers
17970,211,1,12.5,Lost Customers
17972,241,1,6.95,Lost Customers
17974,219,1,15.8,Lost Customers
17975,114,7,230.22000000000003,Loyal Customers
17979,168,3,13.620000000000001,Lost Customers
17980,165,2,45.8,Lost Customers
17984,145,1,12.75,Lost Customers
17987,185,1,1.6800000000000002,Lost Customers
17988,117,4,24.5,Other
17990,236,1,33.0,Lost Customers
17991,225,2,5.9,Lost Customers
17994,121,3,42.75,Lost Customers
17995,281,1,23.6,Lost Customers
17997,74,8,73.42,Other
18001,86,1,2.55,Lost Customers
18008,70,8,1831.34,Best Customers
18009,235,1,20.25,Lost Customers
18010,256,1,12.75,Lost Customers
18013,155,2,13.98,Lost Customers
18016,74,2,35.4,Almost Lost
18017,81,2,358.0,Other
18018,108,2,42.7,Lost Customers
18024,152,2,57.15,Lost Customers
18027,98,1,15.299999999999999,Lost Customers
18036,105,2,4.050000000000001,Lost Customers
18037,154,4,6.550000000000001,Other
18040,245,1,15.0,Lost Customers
18041,70,11,336.55,Best Customers
18043,206,1,4.95,Lost Customers
18044,87,7,89.78,Other
18048,203,2,4.75,Lost Customers
18053,70,1,19.799999999999997,Almost Lost
18055,84,3,80.1,Almost Lost
18061,107,5,239.55,Loyal Customers
18062,173,2,67.2,Lost Customers
18064,133,2,383.0,Big Spenders
18065,86,8,154.14000000000001,Loyal Customers
18066,75,1,70.80000000000001,Almost Lost
18069,88,3,30.25,Lost Customers
18071,257,1,45.0,Lost Customers
18072,185,1,15.0,Lost Customers
18073,114,12,1724.1000000000001,Loyal Customers
18075,106,5,125.4,Loyal Customers
18077,103,4,38.65,Other
18078,217,2,101.7,Big Spenders
18079,126,2,73.04,Lost Customers
18080,242,1,841.4999999999999,Big Spenders
18081,112,2,44.35,Lost Customers
18086,274,1,10.08,Lost Customers
18087,98,1,852.8,Big Spenders
18092,86,5,357.35999999999996,Loyal Customers
18093,93,2,201.6,Big Spenders
18094,81,6,212.1,Best Customers
18097,126,3,85.08,Lost Customers
18099,127,1,7.95,Lost Customers
18101,143,1,2.95,Lost Customers
18102,72,34,26632.62,Best Customers
18108,254,1,16.8,Lost Customers
18109,72,13,187.78,Best Customers
18112,166,1,25.0,Lost Customers
18116,234,3,26.04,Lost Customers
18118,77,15,213.72,Best Customers
18120,214,1,4.95,Lost Customers
18121,149,2,16.25,Lost Customers
18122,84,2,14.3,Almost Lost
18125,201,1,26.55,Lost Customers
18127,133,1,17.700000000000003,Lost Customers
18129,243,1,2.95,Lost Customers
18133,212,1,931.4999999999999,Big Spenders
18135,80,2,23.95,Almost Lost
18136,211,1,22.5,Lost Customers
18142,157,2,120.96,Big Spenders
18143,116,2,36.7,Lost Customers
18144,78,7,822.8,Best Customers
18145,87,2,21.0,Lost Customers
18146,140,2,35.400000000000006,Lost Customers
18147,108,1,18.96,Lost Customers
18149,215,2,136.14999999999998,Big Spenders
18150,140,2,20.28,Lost Customers
18151,134,1,16.5,Lost Customers
18155,75,2,33.6,Almost Lost
18158,88,1,23.6,Lost Customers
18160,200,1,20.8,Lost Customers
18161,140,2,80.25,Lost Customers
18165,177,1,4.5600000000000005,Lost Customers
18167,105,1,35.400000000000006,Lost Customers
18168,176,3,17.65,Lost Customers
18170,112,2,25.08,Lost Customers
18171,99,3,102.55,Big Spenders
18172,78,12,1275.9199999999998,Best Customers
18173,86,4,439.20000000000005,Loyal Customers
18177,157,5,82.1,Other
18178,128,2,26.6,Lost Customers
18179,252,2,227.7,Big Spenders
18180,80,4,75.0,Other
18183,227,2,29.95,Lost Customers
18185,249,1,11.7,Lost Customers
18188,77,1,15.0,Almost Lost
18189,77,2,31.5,Almost Lost
18190,192,1,15.6,Lost Customers
18191,261,1,30.599999999999998,Lost Customers
18192,71,1,16.5,Almost Lost
18193,165,1,19.9,Lost Customers
18194,82,1,208.79999999999998,Other
18196,95,1,4.15,Lost Customers
18198,71,12,1589.5,Best Customers
18200,106,1,5.95,Lost Customers
18202,199,2,54.6,Lost Customers
18203,157,1,4.95,Lost Customers
18204,71,3,21.25,Almost Lost
18205,74,1,12.75,Almost Lost
18210,267,1,30.0,Lost Customers
18211,85,3,56.900000000000006,Almost Lost
18213,236,1,15.0,Lost Customers
18215,89,1,23.6,Lost Customers
18217,70,1,19.8,Almost Lost
18218,211,2,160.6,Big Spenders
18219,149,5,118.0,Loyal Customers
18220,226,1,152.64000000000001,Big Spenders
18221,115,3,57.0,Lost Customers
18222,92,1,40.56,Lost Customers
18223,96,7,153.85,Loyal Customers
18224,263,1,10.2,Lost Customers
18225,84,6,133.6,Best Customers
18226,81,9,195.12,Best Customers
18227,217,1,15.0,Lost Customers
18228,79,1,20.28,Almost Lost
18229,70,12,936.26,Best Customers
18230,94,4,192.0,Loyal Customers
18231,192,4,64.8,Other
18232,81,4,63.300000000000004,Other
18235,71,3,38.28,Almost Lost
18236,79,5,109.65,Best Customers
18237,91,3,47.25,Lost Customers
18239,218,2,27.900000000000002,Lost Customers
18241,74,13,269.91,Best Customers
18242,72,4,270.6,Best Customers
18245,149,4,73.4,Other
18246,233,1,203.4,Big Spenders
18248,122,2,48.45,Lost Customers
18251,87,1,252.0,Big Spenders
18252,171,1,19.8,Lost Customers
18255,89,1,30.0,Lost Customers
18257,114,3,54.599999999999994,Lost Customers
18259,85,1,25.200000000000003,Almost Lost
18260,172,4,75.57,Other
18261,95,1,17.0,Lost Customers
18262,140,1,2.88,Lost Customers
18263,155,2,45.599999999999994,Lost Customers
18265,72,2,42.8,Almost Lost
18268,134,1,25.5,Lost Customers
18270,266,1,19.799999999999997,Lost Customers
18272,113,4,50.24,Other
18273,95,2,153.0,Big Spenders
18278,73,1,17.0,Almost Lost
18280,277,1,23.700000000000003,Lost Customers
18281,180,1,5.04,Lost Customers
18282,126,1,12.75,Lost Customers
18283,95,7,35.95,Other
18287,201,1,10.2,Lost Customers
